wrestler_id,name,birthplace,gender,age,height,weight,career_start,career_end,promotion,rating,votes
1803,Chigusa Nagayo,"Omura, Nagasaki, Japan",female,58.0,165.0,83.0,1980-08-08,2005-04-10,1613,9.45,65.0
1958,Rex King,"Geneva, New York, USA",male,,183.0,112.0,1987-01-01,2004-01-01,,3.48,27.0
13752,Pirana,"Torreon, Coahuila, Mexiko",male,50.0,,,1996-06-22,,,,
2717,JTG,"New York City, New York, USA",male,38.0,185.0,106.0,2002-01-01,,,5.52,246.0
4246,Mike DiBiase,"Clinton, Mississippi, USA",male,,188.0,100.0,2006-07-08,2009-01-01,,7.5,8.0
17839,Alejandro,"Fukuoka, Japan",male,30.0,160.0,65.0,2016-03-20,,8,6.71,14.0
3520,Molotov,"Mexico City, Distrito Federal, Mexiko",male,44.0,173.0,80.0,2002-10-27,,,,
3259,Zac Vincent,"Belpre, Ohio, USA",male,,160.0,88.0,,,,4.5,8.0
374,Otto Wanz,"Graz, Steiermark, Österreich",male,,189.0,175.0,1968-01-01,1990-12-22,,8.79,39.0
293,Scorpio Sky,"Los Angeles, California, USA",male,40.0,178.0,80.0,2002-06-19,,2287,6.58,226.0
15844,Motros,"San Diego, California, USA",male,32.0,180.0,104.0,2014-10-11,,,,
833,Billy Kidman,"New Haven, Connecticut, USA",male,49.0,177.0,89.0,1994-01-01,2008-02-23,,7.21,258.0
23916,Pinky Larson,"Foster, Rhode Island,USA",male,,167.0,91.0,1974-01-01,1985-01-01,,,
11231,Natalia Markova,"Moskau, Russland",female,34.0,168.0,60.0,2007-01-13,,9,7.4,10.0
9753,La Marquesa,Mexiko,female,,,,1975-01-01,2013-01-01,,,
32,Lil Cholo,"Orange County, California, USA",male,,170.0,94.0,1998-10-01,,,5.76,33.0
16391,Bill Christy,"Bagley, Minnesota, USA",male,,,,,,,,
287,Teddy Hart,"Calgary, Alberta, Canada",male,43.0,183.0,85.0,1995-01-01,,,6.51,135.0
4569,Brahman Shu,"Yokohama, Kanagawa, Japan",male,46.0,170.0,80.0,2001-12-02,,,6.38,13.0
11083,Russ Myers,"Cincinnati, Ohio, USA",male,,175.0,80.0,2005-07-01,,,,
4903,Daniel Cross,"Concordia, Missouri, USA",male,,188.0,114.0,2004-12-01,2008-01-01,,,
451,Balls Mahoney,"Spring Lake, New Jersey, USA",male,,188.0,138.0,1987-01-01,2016-04-12,,4.65,223.0
1197,Tatsuhito Takaiwa,"Kameoka, Kyoto, Japan",male,51.0,178.0,94.0,1992-07-21,,,7.49,51.0
9967,Roman Reigns,"Pensacola, Florida, USA",male,38.0,190.0,120.0,2010-08-19,,1,7.1,1314.0
3037,Jerry Blackwell,"Stone Mountain, Georgia, USA",male,,180.0,217.0,1974-01-01,1989-01-01,,8.29,7.0
18369,Lee Armstrong,"Bainbridge, Georgia, USA",male,,,107.0,,,,,
15522,Kota Sekifuda,"Nonoichi, Ishikawa, Japan",male,28.0,167.0,91.0,2014-08-06,,117,7.0,2.0
11884,Mammoth Siki,Frankreich,male,,190.0,125.0,,,,,
3040,Joey Rossi,"Nashville, Tennessee, USA",male,,180.0,111.0,,,,,
7531,Aguila India,"Guadalajara, Jalisco, Mexiko",male,,,,1974-05-01,,,,
25266,Thea Hail,"Pittsburgh, Pennsylvania, USA",female,19.0,,,2021-09-11,,1,6.76,21.0
1051,Tiger Mask,"Urayasu, Chiba, Japan",male,52.0,173.0,85.0,1995-07-15,,7,6.69,155.0
315,Steve Corino,"Winnipeg, Manitoba, Canada",male,50.0,185.0,107.0,1995-04-06,2016-01-01,1,8.22,181.0
23533,Mylo Matters,"Virginia Beach, Virginia, USA",female,,,,2019-01-01,,,10.0,1.0
542,Dan Severn,"Flint, Michigan, USA",male,65.0,188.0,113.0,1992-11-25,,,6.55,67.0
1488,Mima Shimoda,"Tokyo, Japan",female,52.0,168.0,62.0,1987-08-05,,78,9.48,25.0
10804,Animaniac,"Tijuana, Baja California, Mexiko",male,45.0,170.0,108.0,1996-03-13,,,,
13001,Flying,"Matamoros, Tamaulipas, Mexiko",male,,160.0,62.0,,,,,
6872,El Rayo Tapatio II,"Ciudad Nezahualcoyotl, Estado de Mexico, Mexiko",male,51.0,175.0,88.0,1988-10-16,,,,
2169,Glenn Spectre,"Providence, Rhode Island, USA",male,,178.0,87.0,,2006-01-01,,3.0,1.0
4297,Cutie Suzuki,"Kawaguchi, Saitama, Japan",female,,155.0,53.0,1986-09-19,1998-12-27,,9.43,23.0
7837,Steve Bolus,"Burlington, Ontario, Canada",male,,185.0,105.0,,,,,
4336,Billy Robinson,"Manchester, England, UK",male,,188.0,110.0,1958-01-01,1985-01-01,,9.66,56.0
8728,Paranoiko,"Tulancingo, Hidalgo, Mexiko",male,41.0,169.0,86.0,1999-01-01,,,,
9386,Barry Ryte,"Burnham, Illinois, USA",male,,175.0,79.0,2007-01-01,,,,
2699,John Allen,"Dallas, Texas, USA",male,,190.0,108.0,,,,,
15021,Sukhwinder Singh,Indien,male,,219.0,154.0,2017-01-01,,,7.0,1.0
1875,Iron Cross,"Virginia, USA",male,,180.0,112.0,1988-01-01,,,,
3862,"Havoc, Merlok","New York City, New York, USA",male,,183.0,114.0,2001-01-01,,,,
1010,Rick Martel,"Quebec City, Quebec, Canada",male,,185.0,108.0,1973-06-07,1999-01-01,,7.56,180.0
11584,Billy Mack,"Brandon, Florida, USA",male,,,124.0,,,,,
14923,Tegan Nox,"Bargoed, Wales, UK",female,28.0,167.0,64.0,2013-01-01,,1,7.83,134.0
15893,Tatsuo Omori,Japan,male,,180.0,90.0,2015-03-25,2015-01-01,,,
7287,Dragon Rojo Jr.,"Gomez Palacio, Durango, Mexiko",male,40.0,180.0,80.0,2001-06-28,,78,8.0,6.0
20458,Misaki Maeda,"Sapporo, Hokkaido, Japan",female,31.0,155.0,55.0,2018-02-11,,1228,,
3128,Bobby Managoff,"Chicago, Illinois, USA",male,,183.0,107.0,1936-01-01,1966-01-01,,,
2293,Felino,"Mexico City, Distrito Federal, Mexiko",male,59.0,173.0,86.0,1982-01-01,,78,7.0,2.0
14659,Demonio Maya,"Guadalajara, Jalisco, Mexiko",male,,,,2008-04-25,,,,
7618,Al Smith,"Calverton, New York, USA",male,,,,,,,,
1480,Warlord,"Pompano, Florida, USA",male,61.0,196.0,145.0,1986-01-01,,,4.67,115.0
1673,HANZO,"Fukuyama, Hiroshima, Japan",male,56.0,175.0,90.0,1992-09-04,,2720,5.71,7.0
8818,Aksana,"Alytus, Litauen",female,,168.0,61.0,2009-09-01,2014-06-10,,2.56,142.0
796,Shawn Michaels,"Chandler, Arizona, USA",male,58.0,185.0,103.0,1984-10-08,2010-03-28,1,9.59,1838.0
3828,Chuck Taylor,"Murray, Kentucky, USA",male,37.0,188.0,95.0,2002-12-15,,2287,7.81,354.0
179,Al Snow,"Lima, Ohio, USA",male,60.0,185.0,107.0,1982-05-22,,,6.49,239.0
15536,Manny Smith,"Utah, USA",male,30.0,180.0,104.0,,,,6.5,2.0
10967,Cody Ices,"Elizabethon, Tennessee, USA",male,,190.0,111.0,2000-01-01,2017-01-01,,,
14775,Noah Kekoa,"Hawaii, USA",male,31.0,193.0,120.0,2013-01-01,,,3.07,44.0
22441,Terry Adonis,"Miami, Florida, USA",male,,,98.0,,,,,
13965,Dover,"Budapest, Ungarn",male,32.0,178.0,88.0,,,,6.25,8.0
13128,Sangre Fria,Mexiko,male,,183.0,105.0,,,,,
16082,Aleksandr Koloff,"Atlanta, Georgia, USA",male,45.0,,,2009-01-01,,,,
14007,Ricky Starks,"New Orleans, Louisiana, USA",male,33.0,183.0,88.0,2011-10-16,,2287,7.89,221.0
20669,Ken Massey,"Vicksburg, Mississippi, USA",male,,,102.0,,,,,
11429,John Davidson,"California, USA",male,,193.0,116.0,1973-01-01,,,,
8855,Shoji Kai,"Kunisaki, Oita, Japan",male,81.0,175.0,95.0,1962-01-21,1981-04-03,,,
8020,Rick Santel,"Smyrna, Tennessee, USA",male,,183.0,91.0,2000-01-01,2010-01-01,,,
22750,Tony Romano,Argentinien,male,,,,,,,,
11473,Pedro Rodriguez,"New York, USA",male,,,,1963-01-01,1966-01-01,,,
2304,Beulah,"Kalamazoo, Michigan, USA",female,,167.0,52.0,,,,7.35,71.0
1235,Pete Christy,"Bay City, Michigan, USA",male,,180.0,98.0,1991-12-07,,,,
9757,Jarek 1-20,"Macomb, Michigan, USA",male,33.0,,,2007-01-01,,,4.67,3.0
19355,Tasha Steelz,"Bloomfield, New Jersey, USA",female,35.0,,,2015-01-01,,5,6.87,23.0
205,Rory Fox,"Watkins, Iowa, USA",male,,178.0,100.0,1999-01-01,,,,
11285,Paul Kelly,"Danbury, Connecticut, USA",male,,,108.0,,,,,
12154,Brutus Malumba,"Georgetown, Guyama",male,,194.0,120.0,1956-01-01,,,,
25913,Tyler Franks,"Woodville, Alabama, USA",male,,,,2019-01-01,,,,
11989,Ray Glenn,"Bury, Lancashire, England, UK",male,,176.0,120.0,1963-01-01,,,,
135,Derek Wylde,"Niagara Falls, Ontario, Canada",male,,180.0,86.0,1996-01-01,2016-01-01,,4.0,1.0
1532,Berzerker,"Bozeman, Montana, USA",male,,196.0,143.0,1984-01-01,1998-04-01,,4.36,76.0
577,BADBOY Hido,"Osaka, Japan",male,,188.0,100.0,1993-02-05,2013-05-04,,6.22,9.0
7169,Hayato Mashita,"Onga, Fukuoka, Japan",male,36.0,180.0,90.0,2007-09-21,,269,4.0,1.0
7629,Gene Dundee,"Boston, Massachusetts, USA",male,,180.0,120.0,,,,,
22214,Phil Goode,"British Columbia, Canada",male,,,,2017-01-01,,,,
9341,Kenichi Yamamoto,"Kadoma, Osaka, Japan",male,,182.0,96.0,1994-10-14,2014-10-13,,8.0,1.0
601,Andy Simmonz,"Petersfield, Hampshire, England, UK",male,,178.0,95.0,2001-01-20,,,7.67,18.0
23355,Galeno Del Mal,"Mexico City, Distrito Federal, Mexiko",male,31.0,195.0,135.0,2018-12-25,,,,
24565,Brooke Havok,"Morgan Hill, California, USA",female,23.0,,,2020-12-14,,,,
13689,Kousin Krazy,"Sellersburg, Indiana, USA",male,,185.0,104.0,,,,,
17164,Aria Blake,"Clearwater, Florida, USA",female,29.0,157.0,,2015-01-31,,,6.0,3.0
17436,Mike Law,"Ozone Park, New York, USA",male,,,74.0,2001-01-01,,,,
2354,Terry Knight,"Georgia, USA",male,,,,,,,,
27133,Gio Galvano,"New Jersey, USA",male,,,,,2022-01-01,,,
1635,Louie Ramos,"New York City, New York, USA",male,46.0,175.0,130.0,1997-06-26,,,2.0,2.0
15910,Pat Meehan,"Edmonton, Alberta, Canada",male,,,107.0,1936-01-01,1962-01-01,,,
20597,Saya Iida,"Kashiwa, Chiba, Japan",female,26.0,145.0,54.0,2019-01-14,,745,7.1,93.0
8997,David Taylor,USA,male,,185.0,101.0,,,,,
4783,Bruiser Graham,"Appomattox, Virginia, USA",male,,,123.0,1994-01-01,,,,
5107,Killer Karl Kox,"Baltimore, Maryland, USA",male,,185.0,118.0,1954-01-01,1983-01-01,,9.0,2.0
14326,Yuiga,"Hamatonbetsu, Hokkaido, Japan",female,44.0,158.0,68.0,2000-12-10,,2701,,
2456,Shuji Kondo,"Shizuoka, Japan",male,45.0,172.0,95.0,2001-05-12,,,8.48,54.0
12003,Andrew Everett,"Burlington, North Carolina, USA",male,31.0,175.0,77.0,2007-09-22,,,8.11,80.0
7739,Super Kiss,"Puebla, Mexiko",male,,,,,,,,
7178,Wayne Adkins,"Kingsport, Tennessee, USA",male,,178.0,77.0,,,,,
13507,Rey Paloma,"Hiroshima, Japan",male,48.0,161.0,80.0,2000-04-02,,1772,,
13932,Scott McKenzie,"Dallas, Texas, USA",male,,190.0,102.0,2004-01-01,,,,
8491,Diamante,"Monclova, Coahuila, Mexiko",male,31.0,182.0,80.0,2007-11-19,,96,8.05,20.0
18591,Dutch Hefner,"Sherman, Texas, USA",male,,,,,,,,
9195,Psycho Medic,"Murfreesboro, Tennessee, USA",male,,,,,,,,
821,Tony Altimore,"Stamford, Connecticut, USA",male,,180.0,114.0,,,,,
11399,Jan Nortje,"Cape Town, South Africa",male,,211.0,146.0,,,,,
7606,Cadaver de Ultratumba,Mexiko,male,61.0,,,,,,,
3175,Joe Applebaumer,"Antioch, California, USA",male,,198.0,190.0,1995-03-29,2020-01-01,,1.94,16.0
15741,Terry Manton,"Syracuse, New York, USA",male,,,,,,,,
9595,Celestial,"Mexico City, Distrito Federal, Mexiko",male,37.0,157.0,60.0,2003-01-01,,,,
173,Mike Knox,"Phoenix, Arizona, USA",male,45.0,195.0,145.0,1998-01-01,,9,4.59,279.0
2467,Becky Lynch,"Dublin, Ireland",female,36.0,168.0,59.0,2002-11-11,,1,8.57,724.0
3772,Apolo Dantes,"Guadalajara, Jalisco, Mexiko",male,,180.0,101.0,1988-12-04,,,,
4208,Taro Nohashi,"Kobe, Hyogo, Japan",male,40.0,159.0,82.0,2002-05-11,,82,6.0,7.0
465,Masayoshi Motegi,"Tatebayashi, Gunma, Japan",male,60.0,176.0,97.0,1991-09-20,2018-08-07,,4.0,1.0
13635,BIG BOSS Shimizu,"Tajiri, Osaka, Japan",male,30.0,175.0,115.0,2013-05-25,,96,8.17,35.0
1496,Joe DiFuria,"Florida, USA",male,,,107.0,,,,,
4067,Dylan Night,"Landstuhl, Bayern, Deutschland",male,42.0,185.0,104.0,1998-09-03,,,,
26835,Clara Carreras,"Riverside, California, USA",female,,152.0,55.0,2021-08-14,,,9.0,1.0
21828,Nankaizan,Südkorea,male,,187.0,108.0,1967-01-01,,,,
13373,J Fowler,"Iowa, USA",male,34.0,170.0,77.0,2008-06-01,,,,
2480,Billy Buck,"Anderson, South Carolina, USA",male,37.0,180.0,106.0,2005-01-01,,,,
5741,Tony Nese,"Ridge, New York, USA",male,37.0,175.0,89.0,2005-11-19,,2287,7.31,210.0
4392,Hidetaka Monma,"Tokyo, Japan",male,49.0,182.0,80.0,,,,,
14705,Dillon Dolphin,"Owasso, Oklahoma, USA",male,,173.0,89.0,2004-06-01,,,,
4538,Jake McCluskey,"Porchester, England, UK",male,,180.0,77.0,,,,9.38,8.0
26845,Da Shade,"Florida, USA",male,,188.0,98.0,2016-01-01,,,10.0,1.0
6740,Tank Morgan,"Georgia, USA",male,,188.0,134.0,,,,,
4994,DASH Chisako,"Sendai, Miyagi, Japan",female,34.0,151.0,56.0,2006-07-09,,154,8.26,47.0
4082,YAMATO,"Ichinoseki, Iwate, Japan",male,41.0,172.0,82.0,2006-07-29,,96,9.04,100.0
20404,Richard King,"Orlando, Florida, USA",male,22.0,183.0,82.0,2017-11-18,,,7.5,2.0
12085,Matt Lancie,"Kenner, Louisiana, USA",male,,,,2010-01-01,,,,
6600,Kamui,"Nishinomiya, Hyogo, Japan",male,42.0,171.0,83.0,2004-07-18,,602,,
11564,BA Dalton,"Fort Huachuca, Arizona, USA",male,,,130.0,,,,,
1256,Halloween,"Tijuana, Baja California, Mexiko",male,,174.0,94.0,1987-04-03,2021-04-18,,5.18,28.0
25011,Kaho Matsushita,"Shizuoka, Japan",female,20.0,158.0,56.0,2021-11-13,,665,7.86,7.0
6099,Champ Mathews,"Unity, Maine, USA",male,37.0,180.0,84.0,2001-01-26,,,,
8822,Ultraman Jr.,"Mexico City, Distrito Federal, Mexiko",male,,176.0,88.0,,,,,
7894,Kankuro Hoshino,"Fujimi, Saitama, Japan",male,48.0,175.0,100.0,2005-12-23,,117,7.65,20.0
16551,Adam Grace,"Oshkosh, Wisconsin, USA",male,,188.0,94.0,2014-08-01,,,,
7883,Tom Magee,"Winnipeg, Manitoba, Canada",male,,194.0,125.0,1985-02-22,1990-01-01,,2.2,10.0
11425,Wil Maximo,"New York City, New York, USA",male,35.0,,,2004-01-01,,,4.0,1.0
2742,Finn Balor,"Bray, County Wicklow, Ireland",male,42.0,180.0,87.0,2001-11-23,,1,8.61,769.0
2018,Dave Morgan,"England, UK",male,,178.0,96.0,1960-12-18,,,9.17,6.0
116,Ivory,"Los Angeles, California, USA",female,,165.0,61.0,1985-12-05,2006-01-01,,6.45,129.0
560,Steve Neely,"Nashville, Tennessee, USA",male,,183.0,106.0,1993-01-01,,,,
7262,Nicholas Richards,"Massachusetts, USA",male,,185.0,102.0,1993-03-11,2004-01-01,,,
15099,Odinson,"Georgia, USA",male,,194.0,128.0,2014-01-01,,9,7.0,3.0
24907,Mortar,"Lowell, Massachusetts, USA",male,,,,2019-01-01,,,8.0,1.0
7850,Ryan Mitchell,"Smithton, Pennsylvania, USA",male,,188.0,108.0,2006-01-01,2015-01-17,,8.0,2.0
6092,Mark Andrews,"Cardiff, Wales, UK",male,31.0,173.0,73.0,2006-11-24,,5,8.08,131.0
15972,Rapid,"Kameoka, Kyoto, Japan",male,33.0,173.0,76.0,2013-06-15,,1462,,
9620,Flamita,"Ciudad Nezahualcoyotl, Estado de Mexico, Mexiko",male,28.0,170.0,75.0,2005-12-12,,,8.7,73.0
17854,Otis,"Duluth, Minnesota, USA",male,31.0,178.0,141.0,2015-08-22,,1,6.0,216.0
6997,Danny Duggan,"Winnipeg, Manitoba, Canada",male,36.0,176.0,92.0,2003-01-08,,,7.5,2.0
2455,Boogeyman,"Phoenix, Arizona, USA",male,58.0,188.0,118.0,2004-10-15,,1,4.16,364.0
17836,Keneisha,"Mexico City, Distrito Federal, Mexiko",female,28.0,163.0,57.0,2015-07-05,,,,
10359,Super Estrella,"Guadalajara, Jalisco, Mexiko",female,49.0,,,1987-01-01,,,,
237,Ole Anderson,"Minneapolis, Minnesota, USA",male,,185.0,116.0,1967-08-19,1990-04-01,,7.47,43.0
25839,Kandi Malloy,"Greenville, South Carolina, USA",female,,170.0,61.0,1978-01-01,1995-01-01,,,
5601,Karissma,"Heroica Puebla de Zaragoza, Puebla, Mexiko",male,,175.0,97.0,,,,,
6487,Jeremiah Plunkett,"Tater Peeler, Tennessee, USA",male,36.0,178.0,132.0,2005-07-23,,9,3.0,1.0
610,Jeremy Lopez,"Tampa, Florida, USA",male,,170.0,80.0,1997-07-29,,,6.5,2.0
6181,Tony Vendetta,"Macon, Georgia, USA",male,,,,1991-01-01,1995-10-15,,,
2083,Andrew Ryker,"Baltimore, Maryland, USA",male,,183.0,93.0,2001-05-01,2010-12-04,,,
1222,Bison Smith,"Los Angeles, California, USA",male,,188.0,124.0,1998-04-12,2011-11-20,,6.23,43.0
3301,Monster Pain,"San Juan, Puerto Rico, USA",male,41.0,206.0,177.0,2004-01-01,,,2.0,1.0
27103,Rayne Leverkusen,"London, England, UK",female,,,,2021-10-21,,,7.0,1.0
1794,El Fuego,"Montevideo, Uruguay",male,54.0,178.0,95.0,1991-01-01,,,7.0,1.0
3896,Masamune,"Sendai, Miyagi, Japan",male,49.0,170.0,77.0,1999-04-01,,,6.0,8.0
16466,El Cobarde,"El Paso, Texas, USA",male,28.0,180.0,73.0,2009-01-01,,,,
5891,Frankie Laine,"London, Ontario, Canada",male,,182.0,105.0,1965-01-01,1989-01-01,,,
18705,Jeff Luxon,"Hainesville, Illinois, USA",male,,,,,,,,
25303,Jonny Lyons,"Denham Springs, Louisiana, USA",male,,,,2016-06-25,,,,
3701,Randy Tyler,"British Columbia, Canada",male,,194.0,106.0,1987-01-01,,,,
521,Nate Webb,"Indianapolis, Indiana, USA",male,,188.0,84.0,1999-03-05,,,6.45,51.0
7258,Humberto Garza Jr.,"Monterrey, Nuevo Leon, Mexiko",male,57.0,,,1993-11-23,,,,
3126,Ben Alexander,"Charlotte, North Carolina, USA",male,,183.0,108.0,1978-01-01,1986-01-01,,2.0,2.0
25272,Sho-ki,"Itoshima, Fukuoka, Japan",male,,172.0,92.0,2014-04-13,,,,
12601,Braydon Knight,"Bayport, New York, USA",male,37.0,188.0,105.0,2011-01-01,,,,
26080,Hank Dalton,USA,male,,,,1997-06-01,,,,
5117,Biggie Biggz,"Rowland Heights, California, USA",male,41.0,185.0,150.0,2002-01-01,,,,
1909,T. Rantula,"Munhall, Pennsylvania, USA",male,61.0,196.0,141.0,1990-01-01,,,,
22107,Tsuyoshi Okada,"Hiroshima, Japan",male,43.0,168.0,68.0,2015-04-18,,,,
1944,Meiko Satomura,"Niigata, Japan",female,43.0,157.0,68.0,1995-04-15,,1,9.58,262.0
3987,Karl von Stroheim,"Parry Sound, Ontario, Canada",male,,190.0,123.0,1950-01-01,1985-01-01,,,
16716,Guerrero 2000,Mexiko,male,31.0,,,,,77,,
1025,Momoe Nakanishi,"Fujidera, Osaka, Japan",female,,157.0,60.0,1996-07-14,2005-01-07,,9.92,13.0
333,Jason Cross,"Ivey, Georgia, USA",male,,185.0,103.0,1998-01-01,,,7.55,22.0
13169,Atomic Star,"Estado de Mexico, Mexiko",male,28.0,,,2010-05-01,,,,
6440,Sergio Vega,"Glendale, California, USA",male,35.0,,74.0,2006-04-01,,,,
7794,Antar,"Acapulco, Guerrero, Mexiko",male,,,,,,,,
15248,Bob Bradley,"Lanham, Maryland, USA",male,,,108.0,1982-01-01,,,5.25,4.0
16430,Chin Lee,"Quebec, Canada",male,,,,,,,,
1612,Daniel Puder,"Cupertino, California, USA",male,41.0,191.0,107.0,2004-10-01,,,1.63,109.0
9474,Tsukushi,"Kamisu, Ibaraki, Japan",female,,146.0,44.0,2010-03-14,2022-05-04,,9.26,43.0
21352,Andre Bollet,"Paris, Frankreich",male,,180.0,105.0,,,,,
17126,Trent Gibson,"Toronto, Ontario, Canada",male,32.0,188.0,93.0,,,,,
2948,Kurt von Brauner,"Milwaukee, Wisconsin, USA",male,,,,1954-01-01,1981-01-01,,,
14392,Tom Stanton,"British Columbia, Canada",male,,,,,,,,
10539,Austin Manix,"Detroit, Michigan, USA",male,40.0,185.0,98.0,2009-08-07,,,,
10435,TJ Boy,"Tijuana, Baja California, Mexiko",male,,,,,,,,
5597,Princesa Sugehit,"Monterrey, Nuevo Leon, Mexiko",female,43.0,155.0,54.0,1996-09-22,,78,6.4,20.0
5057,Ricky Mandel,"Berwyn, Illinois, USA",male,,183.0,85.0,2005-01-01,,,5.0,17.0
3431,Rocky Columbo,"New York City, New York, USA",male,,173.0,95.0,,,,,
2985,Great Kutsuwada,"Ebetsu, Hokkaido, Japan",male,,190.0,121.0,1967-01-01,1977-01-01,,,
2209,Dean Ho,"Honolulu, Hawaii, USA",male,,183.0,120.0,1962-03-01,1983-01-01,,9.0,1.0
8985,Kitana Vera,"Stanton, California, USA",female,,,,,,,,
25641,Zane Valero,"Bryan, Texas, USA",male,20.0,,87.0,2020-09-05,,,,
5604,Darin Waid,"St. Peters, Missouri, USA",male,,178.0,91.0,2004-04-01,2009-01-01,,,
22628,Heidi Howitzer,"Houston, Texas, USA",female,33.0,173.0,77.0,2018-10-01,,,6.5,2.0
476,Navajo Warrior,"Monument Valley, Arizona, USA",male,53.0,188.0,121.0,1989-01-01,,,5.0,2.0
2082,Gorgeous Matsuno,"Fukushima, Japan",male,62.0,180.0,75.0,2001-11-04,,118,4.35,20.0
20943,Super Astro Jr.,"Mexico City, Distrito Federal, Mexiko",male,27.0,,,2014-08-17,,,,
1421,Waldo von Erich,"Toronto, Ontario, Canada",male,,185.0,120.0,1950-01-01,1979-01-01,,7.0,1.0
41,Adam Bomb,"Harrisburg, Pennsylvania, USA",male,,198.0,130.0,1990-01-01,2003-01-19,,5.83,169.0
17616,Dick Reynolds,"Milwaukee, Wisconsin, USA",male,,,108.0,,,,,
7427,Lou Andrews,"Laredo, Texas, USA",male,,195.0,129.0,1991-01-01,,,,
16901,Mascarita Sagrada,Mexiko,male,,,,,,,6.67,18.0
5113,Yuka Shiina,"Omiya, Saitama, Japan",female,,159.0,62.0,1994-11-19,2006-12-31,,8.0,1.0
1457,Eddie Golden,"Knoxville, Tennessee, USA",male,,180.0,102.0,1988-01-01,,,,
5147,Onryo,"Ota, Gunma, Japan",male,,,,1995-03-31,,666,7.19,16.0
2339,Kanjyouro Matsuyama,"Minamikanbara, Niigata, Japan",male,39.0,163.0,95.0,2004-02-22,,,4.67,3.0
17733,Johnny Meadows,"Maryville, Tennessee, USA",male,,,102.0,1978-11-16,,,,
16481,Hiroto Okubo,"Kyoto, Japan",male,31.0,170.0,80.0,,,3370,,
1895,Mando Guerrero,"Mexico City, Distrito Federal, Mexiko",male,,173.0,102.0,1971-01-01,,,,
2392,Tiffany,"Martinez, California, USA",female,,170.0,59.0,2003-01-01,2005-01-01,,,
8428,Elia Markopoulos,"Boston, Massachusetts, USA",male,29.0,188.0,84.0,2008-01-01,,,6.0,1.0
5895,Reid Flair,"Charlotte, North Carolina, USA",male,,191.0,98.0,2008-12-06,2013-03-17,,7.25,8.0
9129,Andre Chase,"Draper, North Carolina, USA",male,34.0,188.0,98.0,2007-03-24,,1,6.02,50.0
9025,Richard Charland,"Montreal, Quebec, Canada",male,66.0,180.0,123.0,,,,,
748,Genichiro Tenryu,"Katsuyama, Fukui, Japan",male,73.0,189.0,120.0,1976-11-13,2015-11-15,644,9.35,153.0
16350,Ace Romero,"Saco, Maine, USA",male,33.0,184.0,181.0,2013-09-06,,,6.8,50.0
4184,Takashi Ishikawa,"Tsuruoka, Yamagata, Japan",male,,179.0,110.0,1977-11-17,1998-01-19,,,
10635,Venum,"Monterrey, Nuevo Leon, Mexiko",male,,,,,,,,
4205,Shawn Patrick,"Birmingham, Alabama, USA",male,,180.0,98.0,2003-03-01,2016-01-01,,,
4138,Keith Walker,"Chicago, Illinois, USA",male,,187.0,138.0,2003-01-01,2014-01-01,,3.89,9.0
19735,Tomoya Hirata,"Tokushima, Japan",male,28.0,178.0,103.0,2017-11-13,,602,9.0,2.0
14319,Blue Panther Jr.,Mexiko,male,,180.0,117.0,,,78,,
7675,TJ Gray,"Carroll County, Georgia, USA",male,,,98.0,1998-01-01,,,,
7630,Kato Kung Lee,"Chiriqui, Panama",male,,167.0,91.0,1965-07-21,2007-01-01,,9.0,1.0
3394,Guy Taylor,,male,,,,,1968-03-23,,,
351,Johnny Smith,"Warrington, Cheshire, England, UK",male,,183.0,110.0,1982-01-01,2003-04-09,,6.0,17.0
18632,Heidi Katrina,"Essex, England, UK",female,34.0,177.0,80.0,2011-11-05,,154,4.67,3.0
4026,Debbie Combs,"Nashville, Tennessee, USA",female,,,67.0,1975-01-01,1998-01-01,,5.5,2.0
1799,Vance Desmond,"West Virginia, USA",male,,185.0,84.0,2002-02-02,,,4.0,1.0
3152,Tamba The Flying Elephant,USA,male,,173.0,120.0,1970-01-01,1992-02-28,,,
4083,Genkai,"Fukuoka, Japan",male,46.0,178.0,105.0,1998-10-25,,676,6.43,7.0
784,Vince McMahon,"Pinehurst, North Carolina, USA",male,77.0,187.0,110.0,1998-04-13,2010-03-28,1,8.2,649.0
823,Shelton Benjamin,"Orangeburg, South Carolina, USA",male,48.0,188.0,113.0,2000-01-01,,1,7.63,658.0
24358,Dante Chen,Singapur,male,,184.0,97.0,2013-01-31,,1,5.88,16.0
21955,Corinne Mink,"Roselle Park, New Jersey, USA",female,,164.0,,2016-10-14,,,,
325,Blackjack Mulligan,"Sweetwater, Texas, USA",male,,198.0,157.0,1969-01-01,1989-01-01,,6.79,33.0
1656,El Gran Markus Jr.,"Guadalajara, Jalisco, Mexiko",male,69.0,183.0,130.0,1977-01-01,,,,
5155,SoCal Crazy,"Escondido, California, USA",male,,168.0,91.0,1992-01-01,,,9.0,3.0
20381,Evan Daniels,"Phoenix, Arizona, USA",male,34.0,,91.0,,,,,
18743,Itsuki Aoki,"Hamada, Shimane, Japan",female,25.0,,,2017-04-16,,,6.75,8.0
20745,Mark Sterling,"Boston, Massachusetts, USA",male,40.0,180.0,91.0,2001-01-01,,2287,6.56,36.0
10976,Ivan Markov,"Moskau, Russland",male,39.0,185.0,103.0,2004-09-24,,,8.17,12.0
