id,username,handle,date,text,replies,retweets,likes,bookmarks,views
1687975922488451073,WWE,@WWE,2023-08-05T23:56:35.000Z,"As #SummerSlam takes over Detroit, WWE is proud to highlight three organizations committed to transforming the lives of Detroit's next generation: 
@dbgdetroit
, 
@saydetroit
 and 
@detroitk12
.

Join WWE in celebrating the work of these remarkable Community Champions.",22,230,1098,13,211851
1687971434235125760,WWE,@WWE,2023-08-05T23:38:45.000Z,"WOAHHHHHHHH OHHHHH! 

#SummerSlam 
@Snapchat",151,641,8733,143,893071
1687970897167036416,WWE,@WWE,2023-08-05T23:36:37.000Z,"#WWERaw's newest addition, 
@StuBennett
, weighs in on 
@Gunther_AUT
's Intercontinental Championship defense against 
@DMcIntyreWWE
 TONIGHT at #SummerSlam.

 http://pck.tv/3bqfYSq
 https://t.co/aEwGYUp0uE",25,184,829,7,160621
1687966601885208577,WWE,@WWE,2023-08-05T23:19:33.000Z,"Who ya got in the 
@SlimJim
 #SummerSlam Battle Royal TONIGHT?

 http://pck.tv/3bqfYSq
 http://WWENetwork.com",119,261,1638,22,234036
1687962919521153024,WWE,@WWE,2023-08-05T23:04:55.000Z,Are you #TeamJey or #TeamRoman TONIGHT at #SummerSlam?,894,460,1979,12,279260
1687962180228964352,WWE,@WWE,2023-08-05T23:01:59.000Z,"The #SummerSlam Kickoff starts RIGHT NOW!

 http://pck.tv/3bqfYSq 
 http://WWENetwork.com",32,169,735,5,128639
1687959712044654598,WWE,@WWE,2023-08-05T22:52:10.000Z,"EXCLUSIVE: As 
@HeymanHustle
 arrives on the scene ahead of #SummerSlam TONIGHT, 
@catherinekelley
 gets the Wiseman's thoughts on Tribal Combat.

 http://pck.tv/3bqfYSq
 https://t.co/aEwGYUp0uE",59,393,1725,59,292309
1687951420199178240,Drew,@DMcIntyreWWE,2023-08-05T22:19:13.000Z,"#Summerslam 
@MakeAWish",74,424,4924,12,169667
1687954338272931840,WWE,@WWE,2023-08-05T22:30:49.000Z,"Who's ready for The Biggest Party Of The Summer?

Don't miss #SummerSlam, live TONIGHT at 8e/5p streaming exclusively on 
@peacock
 in the U.S. and 
@WWENetwork
 everywhere else.",140,877,3786,44,379610
1687948199107911680,Roman Reigns,@WWERomanReigns,2023-08-05T22:06:25.000Z,"Tonight  #SummerSlam #TribalCombat 
@peacock
 @HeymanHustle
 @WWESoloSikoa",232,1344,8847,61,369089
1687948794833272832,Roman Reigns,@WWERomanReigns,2023-08-05T22:08:47.000Z,"The calm before.
#SummerSlam #TribalChief 
@peacock
 @HeymanHustle",579,2703,22752,99,678129
1687929026243887105,WWE,@WWE,2023-08-05T20:50:14.000Z,#SummerSlam predictions ,375,195,1337,9,270631
1687923933436153856,WWE,@WWE,2023-08-05T20:30:00.000Z," years in the making.
@WWERollins
 and 
@FinnBalor
 will face off once again at #SummerSlam with the World Heavyweight Championship on the line in an extremely personal matchup.",37,305,1409,20,161154
1687834969840693248,WWE Español,@wweespanol,2023-08-05T14:36:29.000Z,"Arrancamos motores junto a 
@MarceloAtWWE
 para #LaPreviaDeWWE: #SummerSlam nos cuenta 
@Gunther_AUT
 su estrategia contra 
@DMcIntyreWWE
, 
@FinnBalor
 quiere terminar a 
@WWERollins
 y mucho más.",6,86,365,5,116238
1687913637036331009,WWE,@WWE,2023-08-05T19:49:05.000Z,"When 
@DomMysterio35
 had one shot or one opportunity to seize everything he ever wanted in one moment, did he capture it or just let it slip?
@GameOverGreggy
 of “This is Awesome” caught up with ""Dirty"" Dom & 
@RheaRIpley_WWE
 to talk The Judgment Day, doing hard time & #SummerSlam!",32,234,1096,27,155576
1687910823027499008,WWE,@WWE,2023-08-05T19:37:54.000Z,"Get ready for the Biggest Event of the Summer with the #SummerSlam Kickoff!

 https://pck.tv/3bqfYSq 
 http://WWENetwork.com 

Presented by 
@Cricketnation
.",63,302,1293,13,753684
1687908831169298432,WWE,@WWE,2023-08-05T19:29:59.000Z,"What will happen when former friends, allies and WWE Women’s Tag Team Champions 
@RondaRousey
 and 
@QoSBaszler
 collide in an MMA Rules showdown?

#SummerSlam",34,206,869,12,136444
1687901282508427264,WWE NXT,@WWENXT,2023-08-05T19:00:00.000Z,"THIS TUESDAY on #WWENXT 

With WWE Hall of Famer 
@reymysterio
 in his corner, 
@dragonlee95
 will take on 
@DomMysterio35
 for the North American Championship!

 8/7c on 
@USANetwork",35,383,2667,18,184239
1687901282521034752,WWE,@WWE,2023-08-05T19:00:00.000Z,"Tonight promises to be something special.

Here is everything you need to know for #SummerSlam!",23,217,988,11,117275
1687897880596447233,Roman Reigns,@WWERomanReigns,2023-08-05T18:46:29.000Z,"Tonight you’ll see why I am the ONLY one, and you will #AcknowledgeMe. 
#SummerSlam #TribalCombat
@peacock
 @HeymanHustle
 @WWESoloSikoa",806,2239,14460,54,803651
1687893733700665344,WWE,@WWE,2023-08-05T18:30:00.000Z,"As The Ring General keeps an eye on the record books as Intercontinental Champion, can 
@DMcIntyreWWE
 cut 
@Gunther_AUT
’s chase for history short? 

#SummerSlam",33,211,985,13,136478
1687878635644981249,WWE,@WWE,2023-08-05T17:30:00.000Z,"Get ready for TRIBAL COMBAT tonight at #SummerSlam when Undisputed WWE Universal Champion 
@WWERomanReigns
 defends against Jey 
@WWEUsos
.

8PM ET/5PM PT
Streaming exclusively on 
@peacock
 in U.S. and 
@WWENetwork
 everywhere else.

 http://pck.tv/3bqfYSq
 https://t.co/aEwGYUp0uE",80,516,2214,11,224590
1687876683653906432,Cody Rhodes,@CodyRhodes,2023-08-05T17:22:15.000Z,"Enjoy today wrestling fans! #SummerSlam 

I can’t wait to see y’all 
@fordfield
 @peacock",178,789,7451,19,284445
1687870579112861696,WWE,@WWE,2023-08-05T16:57:59.000Z," Your new WWE commentary teams 

#WWERaw: 
@MichaelCole
 and 
@StuBennett
 

#SmackDown: Michael Cole, 
@WWEGraves
, and 
@kev_egan",470,1151,7850,114,628709
1687863532744835072,WWE,@WWE,2023-08-05T16:29:59.000Z,"RHODES/LESNAR III
@CodyRhodes
 clashes with 
@BrockLesnar
 in the rubber match TONIGHT at #SummerSlam!

8PM ET/5PM PT
Streaming exclusively on 
@peacock
 in U.S. and 
@WWENetwork
 everywhere else.

 http://pck.tv/3bqfYSq
 https://t.co/aEwGYUp0uE",150,683,5041,21,444544
1687856033924890626,Variety,@Variety,2023-08-05T16:00:11.000Z,"WWE Commentary Shakeup: Michael Cole, Wade Barrett Move to 'Raw,' Cole to Also Remain on 'SmackDown' (EXCLUSIVE)",64,446,1375,27,284285
1687855984608227328,WWE,@WWE,2023-08-05T16:00:00.000Z,"Get ready for #SummerSlam with WWE Women's World Champion 
@RheaRipley_WWE
! 

RSVP now: http://ms.spr.ly/60139GjaV",108,278,2120,23,1113234
1687528620896731136,LA Knight,@RealLAKnight,2023-08-04T18:19:10.000Z,"Ready to go Savage and Snap into a win. #BattleRoyal 
@SlimJim
 #ad #SummerSlam",212,986,6346,115,449114
1687848435209105413,WWE,@WWE,2023-08-05T15:30:00.000Z,"Get ready for the #SummerSlam Battle Royal, presented by 
@SlimJim
!

Who will be victorious? Find out TONIGHT at 
@SummerSlam
!

8PM ET/5PM PT
Streaming exclusively on 
@peacock
 in U.S. and 
@WWENetwork
 everywhere else.

 https://pck.tv/3bqfYSq
 http://WWENetwork.com",111,275,1245,11,229017
1687841706920628226,WWE,@WWE,2023-08-05T15:03:16.000Z,"Business is BOOMIN’

#SmackDown",83,618,7508,70,540116
1687840399950315520,WWE,@WWE,2023-08-05T14:58:04.000Z,".
@TheMattCamp
, 
@BodieIsRyan
, 
@notsam
 and 
@kazeem
 craft their ultimate fantasy lineups for #SummerSlam",10,99,446,8,115952
1687828886657056768,Angelo Dawkins,@AngeloDawkins,2023-08-05T14:12:19.000Z,Suited & Booted.,80,432,4039,18,148209
1687833333630160896,WWE,@WWE,2023-08-05T14:29:59.000Z,"A historic match  years in the making.

World Heavyweight Champion 
@WWERollins
 defends against 
@FinnBalor
 TONIGHT at #SummerSlam.

8PM ET/5PM PT
Streaming exclusively on 
@peacock
 in U.S. and 
@WWENetwork
 everywhere else.

 http://pck.tv/3bqfYSq
 http://WWENetwork.com",74,446,2511,13,210183
1687825786156339200,WWE,@WWE,2023-08-05T14:00:00.000Z,"Move aside 
@DomMysterio35
, he's here for Mami  

: 
@JB3andJB4
@RheaRipley_WWE
 #SummerSlam",195,1450,14217,264,858722
1687702463535550464,Bayley,@itsBayleyWWE,2023-08-05T05:49:57.000Z,"For those who have shown their concern, I’m finally safe. #SmackDown",188,491,5993,28,228852
1687818237109547008,WWE,@WWE,2023-08-05T13:30:00.000Z,"Former friends turned bitter rivals collide in an MMA Rules showdown TONIGHT at #SummerSlam when 
@RondaRousey
 takes on 
@QoSBaszler
!

8PM ET/5PM PT
Streaming exclusively on 
@peacock
 in U.S. and 
@WWENetwork
 everywhere else.

 http://pck.tv/3bqfYSq
 http://WWENetwork.com",74,295,1399,15,167689
1687810861606359040,WWE,@WWE,2023-08-05T13:00:42.000Z,"This one will be WILD.

Who comes out on top when 
@WWERomanReigns
 defends The Undisputed WWE Universal Championship against Jey 
@WWEUsos
 TONIGHT at #SummerSlam?",268,2041,10042,195,1159495
1687803136050601985,WWE,@WWE,2023-08-05T12:30:00.000Z,"Intercontinental Champion 
@Gunther_AUT
 defends against 
@DMcIntyreWWE
 TONIGHT at #SummerSlam!

8PM ET/5PM PT
Streaming exclusively on 
@peacock
 in U.S. and 
@WWENetwork
 everywhere else.

 https://pck.tv/3bqfYSq
 http://WWENetwork.com",60,338,1810,10,184835
1687791857302925312,WWE,@WWE,2023-08-05T11:45:11.000Z,"Relive the greatest #SummerSlam matches in WWE history featuirng 
@WWERomanReigns
, 
@WWERollins
, 
@BrockLesnar
 and more!",14,124,665,5,107915
1687788038452125696,WWE,@WWE,2023-08-05T11:30:00.000Z,"""The Social Media Megastar"" 
@LoganPaul
 goes one-on-one with ""The Highlight of the Night"" 
@KingRicochet
 TONIGHT at #SummerSlam!

8PM ET/5PM PT
Streaming exclusively on 
@peacock
 in U.S. and 
@WWENetwork
 everywhere else.

 http://pck.tv/3bqfYSq
 https://t.co/aEwGYUp0uE",53,270,1438,7,172270
1687772937422610433,WWE,@WWE,2023-08-05T10:30:00.000Z,"WWE Women's Champion 
@WWEAsuka
 defends against 
@BiancaBelairWWE
 AND 
@MsCharlotteWWE
 TONIGHT at #SummerSlam! 

8PM ET/5PM PT
Streaming exclusively on 
@peacock
 in U.S. and 
@WWENetwork
 everywhere else.

 https://pck.tv/3bqfYSq
 http://WWENetwork.com",108,483,3240,17,282658
1687640125327503360,Bobby Lashley,@fightbobby,2023-08-05T01:42:15.000Z,Break’s over. Time to take over!!  #SmackDown,428,2794,24504,151,879891
1687663616453939200,WWE,@WWE,2023-08-05T03:15:36.000Z,"EXCLUSIVE: Even though he’s dismayed by fighting his family, Jey 
@WWEUsos
 tells 
@catherinekelley
 that he's determined to dethrone 
@WWERomanReigns
 at #SummerSlam.

#SmackDown",78,507,2988,54,264304
1687662952319471616,WWE,@WWE,2023-08-05T03:12:57.000Z,"EXCLUSIVE: After a statement win over 
@Iyo_SkyWWE
, 
@ZelinaVegaWWE
 tells 
@catherinekelley
 that she's ready for her peers to recognize just how good she is.

#SmackDown",34,227,1354,21,169179
1687661008024743936,WWE,@WWE,2023-08-05T03:05:14.000Z,"WWE Hall of Famer 
@KidRock
 gets the WWE Universe hyped for #SummerSlam inside 
@fordfield
 in Detroit, Michigan.",193,367,1393,33,223605
1687649035207708672,WWE,@WWE,2023-08-05T02:17:39.000Z,"Yesterday Chad Gable, Cody Rhodes, Bianca Belair, Maxxine Dupri, Montez Ford, Otis, Ricochet, and Titus O'Neil participated in a Be a STAR rally as part of Community Day 
@BGCA_Clubs
 @Cricketnation
 #cricketsponsored #antibullying",16,169,959,13,147442
1687645588794261504,WWE,@WWE,2023-08-05T02:03:57.000Z,"CAN JEY USO DO THE UNTHINKABLE?
CAN JEY USO KNOCK OFF THE TRIBAL CHIEF?
CAN JEY USO WIN TRIBAL COMBAT AT #SUMMERSLAM? 

It's Jey 
@WWEUsos
 vs. 
@WWERomanReigns
 for the #UndisputedTitle TOMORROW NIGHT! 

Are you #TeamJey or #TeamRoman? 

#SmackDown",204,540,2790,37,336276
1687642471323312128,WWE,@WWE,2023-08-05T01:51:34.000Z,"This is NOT how you want to spend the night before #SummerSlam...
@WWESoloSikoa
 is determined to damage his brother Jey 
@WWEUsos
 just 24 hours before his #UndisputedTitle Match against 
@WWERomanReigns
! 

#SmackDown",45,371,1795,19,199037
1687639469824892929,WWE,@WWE,2023-08-05T01:39:39.000Z,"While 
@ZelinaVegaWWE
 looks to get a HUGE win tonight over Ms. #MITB 
@Iyo_SkyWWE
, 
@itsBayleyWWE
 and 
@ShotziWWE
's battle continues on the entrance ramp! 

What has gotten into Shotzi? 

#SmackDown",88,430,2198,40,411751
1687637449315360768,WWE,@WWE,2023-08-05T01:31:37.000Z,"YES! 
@ShotziWWE
 is back AND SHE BROUGHT CLIPPERS! 

Run, 
@itsBayleyWWE
! RUN!! 

#GWEffect #SmackDown",171,765,4795,82,385973
1687634123605626882,WWE,@WWE,2023-08-05T01:18:24.000Z,"Next week is a BIG ONE for US Champion 
@_Theory1
 as he is set to defend his title against 
@EscobarWWE
 and TENSIONS ARE HIGH! 

Can Theory gain some momentum by defeating 
@CGrimesWWE
 tonight or will he be walking into #SmackDown next week with a major loss on his hands? ",50,259,1402,10,191959
1687631081804025856,WWE,@WWE,2023-08-05T01:06:19.000Z,"""TOMORROW I'M BEATING ROMAN REIGNS TO BECOME THE NEW TRIBAL CHIEF AND THE NEW UNDISPUTED WWE UNIVERSAL CHAMPION, UCE!"" 

Who's ready for TRIBAL COMBAT between Jey 
@WWEUsos
 and 
@WWERomanReigns
 tomorrow night at #SummerSlam for the #UndisputedTitle? 

#SmackDown",134,826,4252,56,295467
1687629240345264128,WWE,@WWE,2023-08-05T00:59:00.000Z,"THERE WILL BE NO REMORSE. 
THERE WILL BE NO REGRET. 
THERE WILL BE NO PLEA FOR FORGIVENESS. 
@HeymanHustle
 warns Jey 
@WWEUsos
 of what's to come from TRIBAL COMBAT with 
@WWERomanReigns
. 

#SmackDown",80,585,3345,34,228525
1687626171461070848,WWE,@WWE,2023-08-05T00:46:48.000Z,"Is that... The #StreetProfits???

What is going on??  
@AngeloDawkins
 @MontezFordWWE
 

#SmackDown",562,2005,12613,225,875385
1687624940952940544,WWE,@WWE,2023-08-05T00:41:55.000Z,"Why is Butch so obsessed with breaking fingers? 

The O.C. vs. The Brawling Brutes happening NOW on #SmackDown! 
@PeteDunneYxB
 @RidgeWWE
 @MachineGunKA
 @The_BigLG",37,245,1182,8,182070
1687622174784331776,WWE,@WWE,2023-08-05T00:30:55.000Z,"THE SAGA ENDS at #SummerSlam

 RHODES vs. LESNAR III  

#SmackDown",164,801,3443,168,322391
1687619471421173760,WWE,@WWE,2023-08-05T00:20:11.000Z,"LA KNIGHT IS SHOWING OFF HIS POWER TONIGHT! 

The WWE Universe is LOUD and PROUD to be cheering on 
@RealLAKnight
 in this match against 
@WWESheamus
! 

#SmackDown",113,439,3261,27,323821
1687617183948398592,WWE,@WWE,2023-08-05T00:11:05.000Z,"EVERYBODY'S saying...  L  A  KNIGHT! YEAH! 

Can 
@RealLAKnight
 win the 
@SlimJim
 Battle Royal tomorrow at #SummerSlam?

#SmackDown",172,1011,7710,124,484876
1687614397378899975,WWE,@WWE,2023-08-05T00:00:01.000Z,The final #SmackDown before #SummerSlam starts RIGHT NOW! ,35,231,943,2,133293
1687613073857638400,WWE,@WWE,2023-08-04T23:54:45.000Z,"With Tribal Combat looming, Jey 
@WWEUsos
 sits down for a haircut as he gets ready to face his brother, 
@WWESoloSikoa
, on #SmackDown.",42,419,1895,56,185506
1687609550059294720,WWE SummerSlam,@SummerSlam,2023-08-04T23:40:45.000Z,"Gear up for The Biggest Event of the Summer with the official #SummerSlam 
@Bitmoji
 digital t-shirt collection on 
@Snapchat
! 

 http://ms.spr.ly/60159GbFv",14,128,548,6,118724
1687564144596140032,KidRock,@KidRock,2023-08-04T20:40:20.000Z,"LIVE FROM DETROIT… Tune into 
@WWE
 #SummerSlam This Saturday night 8pmET/5pm PST on 
@Peacock
 where yours truly narrated the open of the show! LET'S RIDE!",193,469,1969,38,219917
1687591743414222848,WWE,@WWE,2023-08-04T22:30:00.000Z,"As he prepares for Tribal Combat against 
@WWERomanReigns
 at #SummerSlam, #JeyUso takes a few moments to relax in the yard with his dogs.",37,300,1380,36,135544
1687585945300910087,WWE,@WWE,2023-08-04T22:06:57.000Z,"WWE Now previews “The Real Chief” Jey 
@WWEUsos
 taking on 
@WWESoloSikoa
, WWE Women’s Champion 
@WWEAsuka
, 
@BiancaBelairWWE
 and 
@MsCharlotteWWE
 preparing for #SummerSlam, 
@RealLAKnight
 battling 
@WWESheamus
 and so much more!

Presented by 
@DraftKings
.",15,145,708,6,113341
1687580418634137600,WWE,@WWE,2023-08-04T21:45:00.000Z,"We've got a HUGE #SmackDown ahead of #SummerSlam tonight and 
@catherinekelley
 is here to give you the rundown...  

As reported by 
@BleacherReport
, Jey 
@WWEUsos
 is going one-on-one with 
@WWESoloSikoa
! 

Also 
@GraysonWWE
 has something he'd like to share...

 8/7c on 
@FOXTV",38,256,1428,35,162790
1687575730383724544,Solo,@WWESoloSikoa,2023-08-04T21:26:22.000Z,"See you soon,brother.",86,408,3744,8,266170
1687575077997465601,WWE,@WWE,2023-08-04T21:23:46.000Z,"BREAKING: As first reported by 
@BleacherReport
, Jey 
@WWEUsos
 will go one-on-one with his brother, 
@WWESoloSikoa
, TONIGHT on #SmackDown!

 8/7c on 
@FOXTV",150,755,4804,30,725815
1687572869545426944,WWE,@WWE,2023-08-04T21:15:00.000Z,"TONIGHT on #SmackDown
@BiancaBelairWWE
, 
@WWEAsuka
 and 
@MsCharlotteWWE
 prepare to battle for the WWE Women's Championship at #SummerSlam!

 8/7c on 
@FOXTV",48,273,1431,6,151316
1687566936735985664,WWE,@WWE,2023-08-04T20:51:25.000Z,"The Undisputed WWE Universal Championship will be defended in Tribal Combat as 
@WWERomanReigns
 takes on his cousin, Jey 
@WWEUsos
.

Don’t miss all the action of #SummerSlam, streaming live this Saturday at 8 ET/5 PT on 
@peacock
 in the United States and 
@WWENetwork
 everywhere else.",38,252,1074,11,110390
1687553996901228544,WWE NXT,@WWENXT,2023-08-04T20:00:00.000Z,"What's next for Cora Jade?  

#WWENXT",83,223,1478,35,161363
1687557919007543296,WWE,@WWE,2023-08-04T20:15:35.000Z,"The next generation of Superstars are being made in Detroit at the #SummerSlam Tryout!

 Powered by 
@c4energy",12,132,717,12,97308
1687553996901191680,WWE,@WWE,2023-08-04T20:00:00.000Z,"Head out on the highway to the biggest party of the summer! Steppenwolf's ""Born To Be Wild"" by is an Official Theme Song of #SummerSlam!",13,141,637,13,99316
1687553996892827648,WWE,@WWE,2023-08-04T20:00:00.000Z,"YEAH, this one will be a BANGER 
@WWESheamus
 and 
@RealLAKnight
 go one-on-one TONIGHT on #SmackDown! 

 8/7c on 
@FOXTV",62,275,2704,11,271484
1687549033437331456,WWE,@WWE,2023-08-04T19:40:17.000Z,"A masterpiece 

 romanreigns | 
@tiktok_us",393,2148,13986,790,1018740
1687546713056129024,WWE,@WWE,2023-08-04T19:31:04.000Z,"Here is the Tale of the Tape for tomorrow’s Intercontinental Championship presented by 
@RocketMortgage
 

Who will leave #SummerSlam as the champion?",244,772,6362,53,1452797
1687538895058042909,WWE,@WWE,2023-08-04T19:00:00.000Z,"Take a look back at 
@WWERomanReigns
’ epic return at #SummerSlam 2020 as part of the latest episode of #ThisIsAwesome! 

Streaming now exclusively on 
@peacock
 in the U.S. and 
@WWENetwork
 everywhere else.",30,357,1552,36,118889
1687523796725485596,WWE,@WWE,2023-08-04T18:00:00.000Z,"Before heading to Detroit for #SummerSlam, #JeyUso cooks up plans for Tribal Combat while grilling some chicken.

 DETROIT
 https://ticketmaster.com/event/08005E87913B1AA4…",49,348,1642,43,154440
1687509625006956557,Zoey Stark,@ZoeyStarkWWE,2023-08-04T17:03:41.000Z,No cuts needed...Im AMAZING at EVERYTHING I do. #SuperStark #Starkreality,77,165,1456,15,413492
1687516436212699155,WWE After The Bell,@AfterTheBellWWE,2023-08-04T17:30:45.000Z,"What makes 
@RealLAKnight
 so appealing to the WWE Universe? He digs in this week on #AfterTheBell with 
@WWEGraves
 & 
@kev_egan
, available now wherever you get podcasts and on WWE’s YouTube!

: http://ms.spr.ly/60199GrZS
: http://ms.spr.ly/60109GrZs",7,89,424,5,69923
1687516245317341201,WWE,@WWE,2023-08-04T17:30:00.000Z," AThankYewwww  

Take a look at what happened when #AlphaAcademy took a trip down to 
@HoustonTexans
 training camp this past week!",12,175,937,15,93998
1687508696337719299,WWE,@WWE,2023-08-04T17:00:00.000Z,Who would you like to see leave #SummerSlam as Champions?!,5890,1978,15628,96,1596505
1687501146854760454,WWE,@WWE,2023-08-04T16:30:00.000Z,".
@ZoeyStarkWWE
 from half-court!   

Thank you to the 
@DetroitPistons
 for having us!",98,394,3533,66,589537
1687493597736652800,WWE NXT,@WWENXT,2023-08-04T16:00:00.000Z,"""I don't like you.""
@dragonlee95
 had them shook  

#WWENXT",15,139,1168,15,116760
1687493605768798208,WWE,@WWE,2023-08-04T16:00:02.000Z,"Take a look back at the memorable rivalry between 
@CodyRhodes
 and 
@BrockLesnar
 as they prepare to go to battle on more time tomorrow at #SummerSlam. 

#WWEPlaylist",25,155,644,14,76179
1687478496673595392,WWE,@WWE,2023-08-04T15:00:00.000Z,Forgiveness from The Tribal Chief ,29,336,3469,60,433156
1687471247930601473,WWE Network,@WWENetwork,2023-08-04T14:31:11.000Z, #WWERaw 8/4/14,16,124,717,12,145181
1687458825056509954,Corey Graves,@WWEGraves,2023-08-04T13:41:50.000Z,"New 
@AfterTheBellWWE
 out now!
@kev_egan
 & I on what we're looking forward to the most at #SummerSlam 

Plus, 
@RealLAKnight
 is back!
-The meteoric rise
-Championships
-Stories behind the old acting gigs 

LISTEN NOW: https://podcasts.apple.com/us/podcast/wwe-after-the-bell-with-corey-graves/id1483233538?i=1000623415734…
WATCH 12p ET: https://youtu.be/kjvNpg4U2H0",11,71,285,1,71669
1687191606644883456,WWE NXT,@WWENXT,2023-08-03T20:00:00.000Z,".
@Axiom_WWE
 and 
@AliWWE
 both plead their case for an opportunity at “Dirty” 
@DomMysterio35
’s NXT North American Championship.
@RheaRipley_WWE
 #WWENXT",19,140,820,13,109245
1687282486940708864,WWE,@WWE,2023-08-04T02:01:07.000Z,HOLD UP!,239,939,10628,373,900112
1687275105846484992,WWE,@WWE,2023-08-04T01:31:47.000Z,"The American Nightmare’s brutal match with 
@WWERollins
 inside Hell in a Cell take its toll as Rhodes battles through the pain of his pectoral injury.

Stream American Nightmare: Becoming 
@CodyRhodes
 any time on demand on 
@peacock
.",31,234,1286,20,122669
1687259827838255104,WWE,@WWE,2023-08-04T00:31:05.000Z,"Will 
@WWERomanReigns
' time as the Tribal Chief come to an end THIS SATURDAY at #SummerSlam?

 DETROIT
 https://ticketmaster.com/event/08005E87913B1AA4…",229,678,6488,78,452844
1687244771272663040,WWE,@WWE,2023-08-03T23:31:15.000Z,"The Social Media Megastar 
@LoganPaul
 is set to go head-to-head against 
@KingRicochet
 in a matchup live in the Motor City. 

Don’t miss all the action of #SummerSlam, streaming live this Saturday at 8 ET/5 PT on 
@peacock
 in the United States and on 
@WWENetwork
 everywhere else.",44,168,844,8,124516
1687229616337870848,WWE,@WWE,2023-08-03T22:31:02.000Z,"Check out this rare clip of Jey 
@WWEUsos
 on a 2002 episode of WWE Confidential!

Only 2 more days until Jey battles 
@WWERomanReigns
 for the Undisputed WWE Universal Title at #SummerSlam.

 DETROIT
 https://ticketmaster.com/event/08005E87913B1AA4…",38,265,1583,41,235347
1687228990283550725,WWE After The Bell,@AfterTheBellWWE,2023-08-03T22:28:33.000Z," YEAH!
@RealLAKnight
 joins 
@WWEGraves
 & 
@kev_egan
 on #AfterTheBell this week for an interview you won’t want to miss! Plus, a look ahead to #SummerSlam. Listen tomorrow wherever you get podcasts, and Friday at 12 p.m. on WWE’s YouTube!

Subscribe now: http://ms.spr.ly/60199EQrU",14,135,643,14,95590
1687222776438927360,WWE,@WWE,2023-08-03T22:03:51.000Z,"As Jey 
@WWEUsos
 packs to head to Detroit for #SummerSlam, his son reminds him of what happened last time he faced 
@WWERomanReigns
 one-on-one.",243,1607,9050,409,1083992
1687214643117182976,WWE,@WWE,2023-08-03T21:31:32.000Z,"Join “The Real Chief” Jey 
@WWEUsos
 in his garage gym as he gets ready to face 
@WWERomanReigns
 in Tribal Combat this Saturday at #SummerSlam.

 DETROIT
 https://ticketmaster.com/event/08005E87913B1AA4…",51,566,2616,58,192472
1687205545579794432,WWE’s The Bump,@WWETheBump,2023-08-03T20:55:23.000Z,"SATURDAY at 2pm ET: 
@TheMattCamp
, 
@BodieIsRyan
, 
@notsam
 and 
@Kazeem
 book the Ultimate #SummerSlam card. 

They have 60 minutes to draft the Ultimate SummerSlam roster pool, create 6 matches and figure out who the winners and losers are... ",10,89,377,2,95075
1687205536478216192,WWE,@WWE,2023-08-03T20:55:21.000Z,".
@CodyRhodes
 pays a visit to Times Square in New York City to take in an amazing reveal of the billboard for his documentary, ""American Nightmare: Becoming Cody Rhodes,"" streaming now on 
@peacock
.",23,265,1781,16,310365
1687199570936184833,WWE,@WWE,2023-08-03T20:31:39.000Z,"See how 
@QoSBaszler
 is getting ready for #SummerSlam this Saturday!

The Queen of Spades steps back into MMA Rules against 
@RondaRousey
 live in Detroit.

 https://ticketmaster.com/event/08005E87913B1AA4…",22,201,919,17,106890
1687191771602661376,WWE,@WWE,2023-08-03T20:00:39.000Z,"Nearly 50 athletes from across the U.S. are put to the test in this year's #SummerSlam Tryout! Do they have what it takes to be the next WWE Superstar?

 Powered by 
@C4Energy",57,314,2066,46,272470
1687173681225560065,Bitmoji,@Bitmoji,2023-08-03T18:48:46.000Z,". 
@SummerSlam
 is almost here  Gear up in new 
@WWE
 x Bitmoji tees, including 
@WWEUsos
 and 
@RealLAKnight
  https://snapchat.com/bitmoji/avatar_builder/outfit?entry_point=eyJnb1RvIjp7ImNhdGVnb3J5IjoidG9wIiwic2VjdGlvbklkIjo0fX0=…",12,84,381,3,84337
1687175537255407616,WWE,@WWE,2023-08-03T18:56:08.000Z,"As first announced by 
@InStyle
, WWE will host ""Get Ready for #SummerSlam with 
@RheaRipley_WWE
"" on 
@WWE
's TikTok handle and The Eradicator’s TikTok handle, Saturday, Aug. 5, at 3 p.m. ET/12 p.m. PT.",163,332,1339,40,804016
1687172646146912256,WWE,@WWE,2023-08-03T18:44:39.000Z,"Watch the most heart-wrenching, controversial and shocking match endings in #SummerSlam history, featuring 
@BrockLesnar
, 
@WWERomanReigns
, 
@DomMysterio35
 and more WWE Superstars, presented by 
@SNICKERS
.",12,132,626,25,82338
1687169420680949760,WWE,@WWE,2023-08-03T18:31:50.000Z,"The story remains unfinished. 

Stream American Nightmare: Becoming 
@CodyRhodes
 any time on demand on 
@peacock
.",49,260,1623,25,128524
1687161408205545472,WWE NXT,@WWENXT,2023-08-03T18:00:00.000Z,"It was an eventful night for 
@WesLee_WWE
 and 
@Carmelo_WWE
 to say the least...

#WWENXT",10,113,811,16,88054
1687160478173184003,Corey Graves,@WWEGraves,2023-08-03T17:56:18.000Z,"TOMORROW on 
@AfterTheBellWWE
 ...

Getting that famous ""YEAH!"" isn't always as easy as it seems...
@kev_egan
 & I welcome back 
@RealLAKnight
 !

Wherever you get your podcasts & Noon ET on 
@WWE
 YouTube!",11,96,595,6,81629
